"评论编号","评论用户","评论微博","评论内容"
"15398","平安抚顺","1145","[热评]一周事故警示：安全来自警惕，悲剧源自大意！"
"15399","明朝这些事_80724","1145","[热评]一周事故警示：安全来自警惕，悲剧源自大意！"
"15400","豌豆小黄鸭","1145","[热评]一周事故警示：安全来自警惕，悲剧源自大意！"
"15401","海纳的微笑","1145","好多都不动，差评[二哈]"
"15402","今夜无眠心情不好了","1145","好多都不动，差评[二哈]"
"15403","今夜无眠心情不好了","1145","[疑问]近期的动图成冻图了？"
"15404","甘孜网警巡查执法","1145","[疑问]近期的动图成冻图了？"
"15405","平安抚顺","1145","一周事故警示：安全来自警惕，悲剧源自大意！"
"15406","全世界一笑而过fly","1145","卡特"
"15407","King-Alexander","1145","就这动图水平? 取消关注[拜拜]"
"15408","洛喧201564","1145","表示春节回不了家   要上班"
"15409","轮子哟哟切克闹","1145","小编，你下岗了！"
"15410","Perkin李","1145","图5是干嘛"
"15411","快速路交警","1145","图5是干嘛"
"15412","超级散弹枪","1145","内四科那个我乐了。就说现在挂号难医院停车位不好找，咱也不能开进楼里呀"
"15413","晓晓琴琴w","1145","[话筒][话筒][话筒]2019春运请带着平安回家！"
"15414","慕名muming","1145","[话筒][话筒][话筒]2019春运请带着平安回家！"
"15415","刘杰6985","1145","[话筒][话筒][话筒]2019春运请带着平安回家！"
"15416","爱希2004_25636","1145","转发微博"
"15417","蓝宝制图20828","1145","小编的图没话说"
"15418","仿佛秋风","1145","小编的图没话说"
"15419","飞扬-不学武术","1145","小编的图没话说"
"15420","栩雨祺","1145","是我说你。你他妈发的动作是什么鬼？而且不是一次两次了。换名字换傻了你？"
"15421","阔阔Pro","1145","我还以为我的网的原因，还署名中国警方呢。"
"15422","热点事件96586","1145","傻，不会打印出来看，省一个手机"
"15423","温若影","1145","傻，不会打印出来看，省一个手机"
"15424","stone_520","1145","傻，不会打印出来看，省一个手机"
"15425","斯文点还","1145","小编天天发动图，发出来都不看一遍吗？"
"15426","风雨彩虹桥1990","1145","安全第一"
"15427","疯狂的小包子","1145","等我有钱了，一定要买一个能看动态图的手机"
"15428","老县城李刚","1145","转发微博"
"15429","街角顽童","1145","是我网络问题还是图卡了？"
"15430","温若影","1145","是我网络问题还是图卡了？"
"15431","酒香千里1997","1145","报道不错！"
"15432","花甜味","1145","2018年1月29日实名举报南阳市以陈运昌为首的黑恶势力犯罪团伙 ，和对我长达6年的迫害，遭到其组织30名黑社会人员到我家打击报复，挑衅蹲点监视、跟踪辱骂已经一年了，我们没办法正常生活，报警近20次，仲景派出所始终不予出警处理，南阳市公安局副局长郝一克亲自指示压着不予处理"
"15433","他的","1145","早上好"
"15434","许春1--29","1145","早安……"
"15435","快乐的娃娃体","1146","[热评]愚昧无知，怕不是老人的仇家告诉他的偏方吧[吃瓜][吃瓜]"
"15436","你的前前任","1146","[热评]喝醋那个，到底要听谁的[费解][傻眼]"
"15437","平安抚顺","1146","[热评]花露水洗眼睛能治病？老人为省钱听信偏方，导致左眼被摘除[衰]"
"15438","明朝这些事_80724","1146","[热评]花露水洗眼睛能治病？老人为省钱听信偏方，导致左眼被摘除[衰]"
"15439","明太魚下酒菜_","1146","花露水洗眼睛??这真的太无知了"
"15440","鄂S张鹏","1146","气人[悲伤]"
"15441","乌拉拉的杨","1146","不嫌辣么？"
"15442","小黄兔吖","1146","我们小时候家里杀家禽杀鱼，大人都喜欢让小孩生吃胆，我看了都作呕"
"15443","何六斤","1146","我们小时候家里杀家禽杀鱼，大人都喜欢让小孩生吃胆，我看了都作呕"
"15444","惠临神明的Q大人","1146","我们小时候家里杀家禽杀鱼，大人都喜欢让小孩生吃胆，我看了都作呕"
"15445","你的前前任","1146","喝醋那个，到底要听谁的[费解][傻眼]"
"15446","2333包子","1146","多大的仇，提供这偏方"
"15447","coser凌宝","1146","[笑cry][笑cry][笑cry][笑cry]小时候吃鱼卡住都是喝醋[允悲][允悲][允悲][允悲]能活到现在真真命大[允悲][允悲][允悲]"
"15448","平安抚顺","1146","花露水洗眼睛能治病？老人为省钱听信偏方，导致左眼被摘除[衰]"
"15449","梦中我是天神","1146","自作自受"
"15450","名字太长不会有欧气的啦","1146","土豆带皮多难吃啊。。。"
"15451","4月的安阳","1146","土豆带皮多难吃啊。。。"
"15452","和幼清","1146","土豆带皮多难吃啊。。。"
"15453","4月的安阳","1146","红药水和紫药水不涂伤口，那是干嘛的？[疑问]"
"15454","回回羽状复叶","1146","等一下！红药水是小诊所买的那种红药水吗？"
"15455","金健康是传销","1146","金健康中奥伍福的山药粉还能调理白血病呢"
"15456","军临天下美","1146","太愚昧了"
"15457","vieuxcheval","1146","好像有靠谱的偏方似的。"
"15458","坂田一giao","1146","我感觉吃大蒜治腹泻还挺有用的"
"15459","晓晓琴琴w","1146","[话筒][话筒][话筒]"
"15460","茶水水喵","1146","有眼药水为啥还要用花露水[费解]而且眼药水也不贵吧……"
"15461","一只小葳","1146","这些偏方也不知道哪里来的，你要是去一个一个接着问，得到的答案永远会是“我听xxx说的”。"
"15462","lsr红蓝挑战responsibility","1146","难以想象"
"15463","冷血的杀手没有眼泪","1146","盐内个，我记得是我们药物化学老师跟我们说的[米奇大哭][米奇大哭]"
"15464","猫猫他妈","1146","没文化害自己[挖鼻]"
"15465","老县城李刚","1146","转发微博"
"15466","酒香千里1997","1146","转发微博"
"15467","快乐的娃娃体","1146","愚昧无知，怕不是老人的仇家告诉他的偏方吧[吃瓜][吃瓜]"
"15468","观世焦","1146","好多偏方害死人"
"15469","风轻云淡66648","1146","无知的代价"
"15470","狮子王tj","1146","没文化，太愚昧~~~"
"15471","湖北高速交警宜昌大队","1146","唉呀！[可怜][可怜][可怜]"
"15472","不负山水","1146","转发微博"
"15473","忆往梦紫","1146","666"
"15474","妹子_你胖次掉了","1146","早"
"15475","东河交警","1147","转发微博"
"15476","SALLYSOSILLY","1147","转发微博"
"15477","浩瀚与野马和野狗","1147","转发微博"
"15478","妮妮britney2","1147","劳资要保存起来。真的好爱吃糖……现在牙髓炎了，戒了。"
"15479","Ken哥是个Sneakerhead","1147","好"
"15480","晓晓琴琴w","1147","[爱你][爱你][爱你][爱你][心][心][心]"
"15481","李伦硕-","1147","看完觉得...没死就不错了"
"15482","胖大宝de彩虹汤圆","1147","谢谢"
"15483","杨博俊","1147","转发微博"
"15484","是雞血不是雞湯","1147","一份不得安宁的工作"
"15485","最爱六神花露水","1147","好早啊"
"15486","老县城李刚","1147","转发微博"
"15487","酒香千里1997","1147","使用。感谢！"
"15488","牧狮子的牛","1147","really？！"
"15489","度渡镀du","1147","努力 奋斗"
"15490","咦-司权","1147","赞一个哈~（j128 t34 w222 k7……）"
"15491","牟俨思","1147","赞一个哈~（j128 t34 w222 k7……）"
"15492","土登扎西2018","1147","阿弥陀佛"
"15493","如梦令阳光乐","1147","太棒了"
"15494","郑哥的美丽家园","1148","[热评]你一个姓朱的演一个姓爱新觉罗的老有一种违和感[doge]"
"15495","May江北信哥Day","1148","[热评]你这个警察是值夜班吗[doge]"
"15496","糖醋排骨_Nice","1148","[热评]公安部新闻中心是需要值夜班的嘛？[doge][doge]"
"15497","我是差不多熊猫","1148","[热评]公安部新闻中心是需要值夜班的嘛？[doge][doge]"
"15498","漆夜萤火虫","1148","[热评]公安部新闻中心是需要值夜班的嘛？[doge][doge]"
"15499","漆夜萤火虫","1148","朱广权真厉害[赞]，记了那么多的词"
"15500","漆夜萤火虫","1148","坐等【皇汉民粹】来攻击中国警方在线，诋毁中华民族，抹黑少数民族，攻击个人朱广权，别没种，爷在此等候，皇汉小儿！[允悲][允悲][允悲][赞][赞][赞]"
"15501","小晃与猩猩","1148","坐等【皇汉民粹】来攻击中国警方在线，诋毁中华民族，抹黑少数民族，攻击个人朱广权，别没种，爷在此等候，皇汉小儿！[允悲][允悲][允悲][赞][赞][赞]"
"15502","静观风云淡","1148","坐等【皇汉民粹】来攻击中国警方在线，诋毁中华民族，抹黑少数民族，攻击个人朱广权，别没种，爷在此等候，皇汉小儿！[允悲][允悲][允悲][赞][赞][赞]"
"15503","糖醋排骨_Nice","1148","坐等【皇汉民粹】来攻击中国警方在线，诋毁中华民族，抹黑少数民族，攻击个人朱广权，别没种，爷在此等候，皇汉小儿！[允悲][允悲][允悲][赞][赞][赞]"
"15504","郑哥的美丽家园","1148","你一个姓朱的演一个姓爱新觉罗的老有一种违和感[doge]"
"15505","卡古拉定春","1148","说直白点是牛皮癣，说好听点是国家一级质检员[doge]"
"15506","女神云游回来","1148","又宣传满清了！"
"15507","三石要赚钱","1148","哈哈"
"15508","老县城李刚","1148","转发微博"
"15509","老马1973015","1148","小朱！！"
"15510","一兄","1148","这人脑子有病吧"
"15511","飞吧_囍鹊","1148","请问夜操劳是那位妃子？[doge][doge]"
"15512","搞笑姐","1148","还不休息？~"
"15513","疯言疯语6308191826","1148","还不休息？~"
"15514","CoolYooo42","1148","估计是比如在下也是[米奇大哭]"
"15515","糖醋排骨_Nice","1148","公安部新闻中心是需要值夜班的嘛？[doge][doge]"
"15516","PENGTENGFEI-","1148","活跃的像个假公众号"
"15517","回风舞雪之缥缈","1148","连一个八岁的女孩都保护不了，还要去诬陷他，贡献他还有什么脸做警察？我现在都觉得丢脸"
"15518","阿猫XS","1148","五百年前这样可是要杀头的[doge][doge]"
"15519","姸昧","1148","你好拼啊[允悲][允悲][允悲]"
"15520","May江北信哥Day","1148","你这个警察是值夜班吗[doge]"
"15521","平安抚顺","1149","[热评][话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15522","yx妍欣","1149","[热评][话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15523","余杭区看守所","1149","[热评][话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15524","明朝这些事_80724","1149","[热评][话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15525","超峰上的曙光","1149","[热评][话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15526","吊兰200203","1149","吃不死也是毒药"
"15527","紫冰的云集小铺","1149","家里有图二"
"15528","善良温岭兔","1149","转发微博！"
"15529","幽州公安","1149","转发微博！"
"15530","锦州公安","1149","[话筒][话筒][话筒]"
"15531","平安抚顺","1149","[话筒]注意！这些感冒药，孩子、孕妇禁用或慎用"
"15532","健康花市","1149","转发微博"
"15533","笑谈古今变","1149","不玩微博看不到的人怎么弄，，，"
"15534","四月天Maibing0411","1149","批准中药注射液生产的人应该拖出去枪毙！"
"15535","夜蝶蝶蝶蝶蝶蝶蝶83752","1149","2333完了，第二样我喝过，，我还是个孩子啊"
"15536","在下猛大帅","1149","2333完了，第二样我喝过，，我还是个孩子啊"
